EmployeeID,Branch,Tenure,Salary,Department,JobSatisfaction,WorkLifeBalance,CommuteDistance,MaritalStatus,Education,PerformanceRating,TrainingHours,OverTime,NumProjects,YearsSincePromotion,EnvironmentSatisfaction,ChurnLikelihood,ChurnLikelihood_
984,Dallas,6.0,68500.0,Sales,4.0,3.0,Short,Single,Bachelor,3.0,30.0,True,2.0,0.0,1.0,Highly Likely to Churn,1
985,Scranton,3.0,50500.0,Customer Service,4.0,4.0,Medium,Married,High School,3.333333333333333,64.0,True,2.0,0.0,2.0,Highly Likely to Churn,1
986,Chicago,6.0,68500.0,Sales,5.0,3.0,Medium,Married,Bachelor,3.6666666666666665,30.0,True,0.0,0.0,4.0,Moderately Likely to Churn,2
987,Scranton,3.0,49000.0,Facilities Management,3.0,5.0,Medium,Married,High School,4.117167251237995,23.369698331602915,True,2.7636410462030976,0.0,1.3869263706978086,Highly Likely to Churn,1
988,New York,4.0,68000.0,Quality Assurance,5.0,4.0,Long,Married,Master,4.0,24.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
989,San Francisco,6.0,71000.0,Accounting,4.0,4.0,Medium,Single,High School,3.333333333333333,32.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
990,Boston,3.0,59000.0,Accounting,5.0,4.5,Medium,Single,High School,3.333333333333333,64.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
991,San Francisco,3.0,73000.0,Sales,4.0,3.5,Long,Married,High School,3.333333333333333,32.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
992,Scranton,8.0,69500.0,Sales,4.0,3.5,Short,Married,Bachelor,3.6666666666666665,30.0,True,5.0,2.0,4.0,Slightly Likely to Churn,3
993,Atlanta,15.0,66500.0,Sales,2.0,5.0,Long,Married,Bachelor,3.6666666666666665,30.0,True,3.0,3.0,2.0,Highly Likely to Churn,1
994,Philadelphia,9.0,68000.0,Marketing,4.0,3.5,Short,Divorced,Bachelor,3.333333333333333,12.0,True,4.0,2.0,3.0,Moderately Likely to Churn,2
995,Los Angeles,13.0,73500.0,Accounting,5.0,3.5,Medium,Single,Bachelor,3.6666666666666665,24.0,True,2.0,2.0,1.0,Highly Likely to Churn,1
996,New York,12.0,79500.0,Research and Development,2.0,4.5,Short,Married,Bachelor,3.6666666666666665,24.0,True,5.0,3.0,4.0,Moderately Likely to Churn,2
997,New York,4.0,64000.0,Administration,5.0,4.0,Long,Married,Bachelor,3.0,30.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
998,Dallas,3.0,71500.0,Research and Development,5.0,4.0,Long,Married,Master,4.0,30.0,False,5.0,0.0,4.0,Slightly Likely to Churn,3
999,Dallas,3.0,61500.0,Accounting,5.0,4.5,Long,Married,High School,4.0,32.0,False,4.0,0.0,2.7804985786920717,Moderately Likely to Churn,2
1000,New York,3.0,73000.0,Product Management,2.0,3.5,Long,Married,Bachelor,3.6666666666666665,36.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
1001,Philadelphia,5.0,66000.0,Human Resources,5.0,3.5,Short,Married,Master,3.6666666666666665,30.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1002,Dallas,16.0,71000.0,Customer Service,3.0,4.0,Short,Divorced,High School,3.6666666666666665,88.0,True,3.0,3.0,2.0,Highly Likely to Churn,1
1003,Philadelphia,10.0,69500.0,Operations,3.0,3.5,Long,Single,High School,4.0,88.0,True,4.0,1.0,2.0,Highly Likely to Churn,1
1004,Boston,6.0,64500.0,IT Support,3.0,4.0,Short,Married,Bachelor,4.0,6.0,True,5.0,0.0,3.0,Moderately Likely to Churn,2
1005,Seattle,5.0,65000.0,Research and Development,4.0,3.620773334145144,Long,Married,Bachelor,3.473177138926875,18.14216328950159,True,4.673375852055969,0.0,4.068229321217579,Moderately Likely to Churn,2
1006,Seattle,7.0,53500.0,Human Resources,4.0,3.5,Long,Married,High School,3.0,48.0,True,3.0,1.0,2.0,Highly Likely to Churn,1
1007,Boston,4.0,63000.0,Customer Service,4.0,3.5,Medium,Married,High School,3.6666666666666665,80.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
1008,Chicago,12.0,76500.0,Sales,5.0,4.0,Medium,Single,Bachelor,3.6666666666666665,36.0,True,3.0,3.0,2.0,Highly Likely to Churn,1
1009,Seattle,4.0,46000.0,Customer Service,3.0,3.5,Long,Married,Bachelor,3.6666666666666665,24.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
1010,Philadelphia,3.0,63500.0,Research and Development,4.0,3.5,Short,Divorced,High School,3.333333333333333,56.0,True,0.0,0.0,2.0,Highly Likely to Churn,1
1011,Los Angeles,9.0,73500.0,Accounting,3.0,4.0,Long,Married,Bachelor,3.0,12.0,True,3.0,3.0,2.0,Highly Likely to Churn,1
1012,Miami,6.0,64500.0,Administration,4.0,3.5,Short,Single,Bachelor,3.0,24.0,True,4.0,0.0,3.0,Highly Likely to Churn,1
1013,Miami,10.0,60000.0,Customer Service,3.0,4.0,Short,Divorced,Bachelor,4.0,18.0,True,4.0,4.0,3.0,Highly Likely to Churn,1
1014,Miami,7.0,56500.0,Customer Service,3.0,3.5,Medium,Divorced,Bachelor,3.333333333333333,30.0,True,4.0,1.0,3.0,Highly Likely to Churn,1
1015,New York,2.0,63500.0,IT Support,5.0,4.0,Short,Married,Bachelor,3.333333333333333,30.0,True,5.0,0.0,3.0,Moderately Likely to Churn,2
1016,Miami,16.0,68500.0,Customer Service,2.0,3.5,Medium,Single,High School,4.0,80.0,True,3.0,5.0,2.0,Highly Likely to Churn,1
1017,Los Angeles,11.0,65500.0,Facilities Management,5.0,4.0,Short,Married,High School,3.333333333333333,64.0,True,0.0,1.0,1.0,Highly Likely to Churn,1
1018,Scranton,17.0,62000.0,Legal,4.0,4.0,Short,Divorced,High School,2.6666666666666665,56.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1019,Dallas,7.0,61000.0,IT Support,3.0,2.7029185801177977,Medium,Married,High School,3.2421128113291924,31.89372111990151,True,3.0908384471477865,0.0,1.5915842415229955,Highly Likely to Churn,1
1020,San Francisco,7.0,75000.0,Product Management,2.0,4.0,Medium,Married,Bachelor,3.6666666666666665,24.0,True,3.0,1.0,3.0,Moderately Likely to Churn,2
1021,Boston,5.0,65500.0,Customer Service,5.0,3.5,Medium,Married,Bachelor,3.333333333333333,18.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1022,San Francisco,7.0,69500.0,IT Support,3.0,3.5,Medium,Divorced,High School,3.333333333333333,72.0,True,3.0,1.0,2.0,Highly Likely to Churn,1
1023,New York,7.0,73000.0,Legal,3.0,4.5,Long,Married,Bachelor,4.0,18.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1024,Scranton,5.0,58000.0,Public Relations,4.0,3.0,Medium,Single,High School,3.333333333333333,80.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
1025,Boston,8.0,68000.0,Sales,3.0,3.5,Short,Single,High School,3.333333333333333,30.0,True,3.0,2.0,2.0,Highly Likely to Churn,1
1026,Miami,6.0,66500.0,Legal,4.0,3.0,Short,Single,Bachelor,2.6666666666666665,30.0,True,5.0,0.0,4.0,Highly Likely to Churn,1
1027,Denver,12.0,76500.0,Research and Development,4.0,3.5,Medium,Single,Bachelor,3.6666666666666665,30.0,True,4.0,2.0,3.0,Highly Likely to Churn,1
1028,Boston,1.0,58500.0,Marketing,3.0,4.0,Medium,Married,Bachelor,3.6666666666666665,6.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1029,Chicago,9.0,66500.0,Facilities Management,3.0,4.0,Medium,Married,High School,3.333333333333333,32.0,True,2.0,2.0,1.0,Highly Likely to Churn,1
1030,Los Angeles,9.0,65500.0,Quality Assurance,3.0,3.5,Short,Married,Bachelor,2.6666666666666665,30.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
1031,Atlanta,8.0,71000.0,Accounting,5.0,3.5,Medium,Married,Bachelor,3.6666666666666665,6.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1032,Philadelphia,11.0,72500.0,Marketing,4.0,4.0,Long,Divorced,Bachelor,3.6666666666666665,30.0,True,3.0,3.0,2.0,Highly Likely to Churn,1
1033,Dallas,4.0,56500.0,Quality Assurance,4.0,4.0,Medium,Married,Bachelor,4.0,12.0,True,0.0,0.0,3.0,Moderately Likely to Churn,2
1034,Atlanta,10.0,58000.0,Administration,2.0,3.5,Medium,Single,High School,3.6666666666666665,30.0,True,4.0,3.0,3.0,Highly Likely to Churn,1
1035,Scranton,5.0,63000.0,Operations,2.0,4.0,Short,Married,Master,3.6666666666666665,12.0,True,2.0,0.0,2.0,Highly Likely to Churn,1
1036,Los Angeles,10.0,76500.0,Procurement,3.0,4.0,Short,Married,Bachelor,3.333333333333333,6.0,True,3.0,1.0,2.0,Highly Likely to Churn,1
1037,Dallas,5.0,67500.0,Marketing,4.0,3.5,Long,Married,Bachelor,3.0,30.0,True,3.0,0.0,1.0,Highly Likely to Churn,1
1038,Los Angeles,12.0,75500.0,Accounting,4.0,4.0,Medium,Married,Bachelor,3.333333333333333,30.0,True,0.0,3.0,3.0,Moderately Likely to Churn,2
1039,Los Angeles,4.0,58000.0,Procurement,3.0,3.0,Long,Single,Bachelor,2.6666666666666665,18.0,True,3.0,0.0,1.0,Highly Likely to Churn,1
1040,Denver,2.0,57000.0,Operations,5.0,4.5,Long,Married,Bachelor,3.6666666666666665,30.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1041,Philadelphia,10.0,73000.0,Quality Assurance,5.0,3.5,Short,Single,Bachelor,3.333333333333333,36.0,True,3.0,1.0,3.0,Moderately Likely to Churn,2
1042,New York,15.0,79000.0,Product Management,3.0,3.5,Long,Divorced,High School,3.6666666666666665,56.0,True,4.0,6.0,3.0,Moderately Likely to Churn,2
1043,Scranton,8.0,54000.0,Product Management,3.0,3.5,Medium,Divorced,High School,3.333333333333333,64.0,True,3.0,2.0,2.0,Highly Likely to Churn,1
1044,Chicago,10.0,67500.0,Accounting,3.0,4.0,Long,Single,Bachelor,3.0,30.0,True,3.0,3.0,3.0,Moderately Likely to Churn,2
1045,Scranton,5.0,48500.0,Accounting,3.0,4.5,Long,Married,High School,4.0,64.0,True,5.0,0.0,3.0,Moderately Likely to Churn,2
1046,Philadelphia,10.0,71500.0,Procurement,2.0,3.5,Medium,Married,Bachelor,3.363191745340679,30.0,True,3.0,3.0,1.0,Highly Likely to Churn,1
1047,New York,8.0,56000.0,Customer Service,1.0,4.0,Medium,Married,High School,3.6666666666666665,56.0,True,4.0,0.0,4.0,Moderately Likely to Churn,2
1048,Philadelphia,11.0,77500.0,Accounting,3.0,4.0,Medium,Married,Bachelor,3.0,12.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1049,Philadelphia,11.0,72500.0,Procurement,3.0,4.0,Long,Married,Bachelor,3.333333333333333,12.0,True,4.0,1.0,2.0,Highly Likely to Churn,1
1050,Dallas,9.0,62000.0,Quality Assurance,3.0,4.5,Short,Single,Bachelor,2.6666666666666665,18.0,True,3.0,3.0,2.0,Highly Likely to Churn,1
1051,Los Angeles,12.0,77000.0,Sales,4.0,4.0,Short,Married,High School,3.6666666666666665,88.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
1052,Dallas,3.0,54000.0,Research and Development,4.0,3.5,Long,Single,High School,3.333333333333333,32.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
1053,Atlanta,9.0,80000.0,Sales,3.0,4.0,Medium,Married,Bachelor,3.6666666666666665,12.0,True,4.0,1.0,3.0,Highly Likely to Churn,1
1054,Philadelphia,5.0,65500.0,IT Support,3.0,3.5,Medium,Married,Bachelor,4.0,30.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1055,Philadelphia,8.0,68000.0,Quality Assurance,3.0,3.5,Short,Married,Bachelor,3.6666666666666665,24.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1056,San Francisco,13.0,83500.0,Sales,3.0,4.0,Long,Married,Bachelor,3.0,24.0,True,3.0,5.0,3.0,Moderately Likely to Churn,2
1057,Atlanta,9.0,65000.0,Research and Development,5.0,4.0,Long,Married,High School,3.6666666666666665,88.0,True,3.0,0.0,2.7804985786920717,Highly Likely to Churn,1
1058,Los Angeles,5.0,64500.0,Customer Service,3.0,3.5,Long,Single,Bachelor,3.0,36.0,True,0.0,0.0,3.0,Moderately Likely to Churn,2
1059,Los Angeles,4.0,67500.0,Legal,3.0,3.0,Long,Single,Bachelor,3.6666666666666665,30.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1060,Los Angeles,7.0,64500.0,Quality Assurance,4.0,4.0,Long,Married,Bachelor,3.6666666666666665,30.0,True,4.0,1.0,3.0,Moderately Likely to Churn,2
1061,Seattle,11.0,75500.0,Sales,4.0,3.5,Long,Married,Bachelor,3.333333333333333,18.0,True,3.0,5.0,2.0,Highly Likely to Churn,1
1062,Chicago,6.0,69000.0,Marketing,1.0,4.0,Long,Married,Bachelor,3.6666666666666665,24.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1063,New York,10.0,78000.0,Quality Assurance,3.0,4.5,Medium,Married,Bachelor,4.0,30.0,False,4.0,3.0,3.0,Moderately Likely to Churn,2
1064,Los Angeles,9.0,72000.0,Accounting,3.0,4.0,Long,Married,Master,3.0,6.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1065,Boston,14.0,78500.0,Customer Service,2.0,3.0,Medium,Married,Bachelor,3.0,18.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1066,Dallas,17.0,65000.0,Accounting,2.0,3.5,Long,Married,High School,3.6666666666666665,48.0,True,3.0,8.0,3.0,Moderately Likely to Churn,2
1067,Dallas,11.0,64000.0,Customer Service,5.0,3.5,Long,Single,Bachelor,3.333333333333333,30.0,True,3.0,2.0,2.0,Highly Likely to Churn,1
1068,Denver,8.0,64000.0,Legal,4.0,4.0,Medium,Married,High School,4.0,56.0,True,4.0,0.0,3.0,Highly Likely to Churn,1
1069,Seattle,6.0,52500.0,Operations,4.0,3.5,Long,Married,High School,3.6666666666666665,48.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1070,Chicago,8.0,69500.0,Sales,4.0,3.239611034947861,Medium,Married,Bachelor,3.363191745340679,18.252350022091044,True,2.143819650839474,0.0,3.907788438335911,Slightly Likely to Churn,3
1071,Scranton,12.0,75500.0,Sales,5.0,4.0,Medium,Divorced,High School,3.6666666666666665,30.0,True,4.0,2.0,3.0,Moderately Likely to Churn,2
1072,San Francisco,15.0,88000.0,Procurement,3.0,3.9414205955877217,Medium,Married,Bachelor,4.361325313771836,25.254169431057328,True,3.717200168914125,8.0,2.752918501682988,Moderately Likely to Churn,2
1073,Denver,6.0,50000.0,Customer Service,4.0,3.0,Short,Single,High School,2.6666666666666665,56.0,True,2.0,0.0,1.0,Highly Likely to Churn,1
1074,Chicago,7.0,64500.0,Research and Development,2.0,3.0,Short,Married,Bachelor,3.333333333333333,30.0,True,4.0,1.0,3.0,Moderately Likely to Churn,2
1075,New York,2.0,58000.0,Human Resources,3.0,3.0,Long,Married,Bachelor,3.333333333333333,36.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1076,New York,4.0,63500.0,Research and Development,4.0,4.0,Short,Divorced,High School,4.0,72.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1077,Atlanta,7.0,66000.0,Procurement,5.0,3.5,Short,Divorced,Master,3.6666666666666665,36.0,True,5.0,0.0,2.0,Highly Likely to Churn,1
1078,Denver,8.0,56500.0,Administration,3.0,4.0,Medium,Married,Bachelor,3.333333333333333,30.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1079,New York,5.0,60000.0,Customer Service,4.0,3.5,Short,Married,High School,4.0,80.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1080,Chicago,14.0,78500.0,Accounting,3.0,3.5,Medium,Married,Bachelor,3.0,12.0,True,3.0,3.0,2.0,Highly Likely to Churn,1
1081,Atlanta,4.0,59000.0,Customer Service,4.0,3.5,Short,Single,Bachelor,3.333333333333333,18.0,True,4.0,0.0,3.0,Highly Likely to Churn,1
1082,Philadelphia,5.0,74000.0,Procurement,2.0,3.5,Long,Single,Bachelor,2.6666666666666665,24.0,False,3.0,0.0,2.0,Highly Likely to Churn,1
1083,Boston,5.0,65500.0,Legal,3.0,3.5,Short,Single,Bachelor,3.333333333333333,24.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1084,Los Angeles,9.0,72000.0,Procurement,5.0,4.0,Short,Divorced,Bachelor,3.6666666666666665,12.0,True,3.0,1.0,2.0,Highly Likely to Churn,1
1085,Los Angeles,4.0,59500.0,Human Resources,1.0,3.5,Medium,Married,High School,3.6666666666666665,40.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1086,Scranton,10.0,53500.0,IT Support,2.0,3.5,Short,Married,High School,3.0,64.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1087,Chicago,10.0,68500.0,Sales,2.0,4.5,Medium,Divorced,High School,3.6666666666666665,88.0,True,4.0,3.0,2.0,Highly Likely to Churn,1
1088,Seattle,21.0,82000.0,Sales,4.0,3.5,Short,Single,High School,3.333333333333333,32.0,True,4.0,11.0,2.0,Highly Likely to Churn,1
1089,San Francisco,6.0,63500.0,Administration,4.0,2.5,Short,Divorced,Bachelor,2.333333333333333,30.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
1090,Dallas,5.0,59000.0,Quality Assurance,1.0,4.0,Long,Married,High School,3.333333333333333,56.0,True,5.0,0.0,3.0,Moderately Likely to Churn,2
1091,Philadelphia,11.0,76000.0,Public Relations,2.0,3.5,Short,Divorced,Bachelor,3.0,30.0,False,0.0,4.0,2.0,Highly Likely to Churn,1
1092,Seattle,8.0,71500.0,Sales,2.0,3.5,Long,Married,Bachelor,3.6666666666666665,30.0,False,3.0,2.0,3.0,Moderately Likely to Churn,2
1093,Scranton,7.0,57500.0,Procurement,5.0,4.0,Short,Single,Bachelor,3.333333333333333,12.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1094,Philadelphia,12.0,71500.0,Research and Development,3.0,4.673389971641681,Long,Divorced,Bachelor,3.035979073313408,30.476433143480428,True,0.0,3.0,2.205762978632904,Highly Likely to Churn,1
1095,Los Angeles,6.0,64000.0,Procurement,2.0,3.5,Medium,Single,High School,3.333333333333333,56.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1096,Seattle,5.0,68500.0,Sales,3.0,4.0,Long,Married,Bachelor,3.6666666666666665,36.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1097,San Francisco,2.0,57500.0,Legal,3.0,3.5,Long,Married,High School,4.0,96.0,True,5.0,0.0,4.0,Moderately Likely to Churn,2
1098,Dallas,3.0,50000.0,Operations,3.0,3.5,Medium,Married,High School,3.333333333333333,72.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1099,Atlanta,7.0,57500.0,Research and Development,5.0,3.5,Short,Married,High School,3.6666666666666665,56.0,True,4.0,0.0,3.0,Highly Likely to Churn,1
1100,Los Angeles,6.0,77000.0,Sales,2.0,4.0,Short,Single,Bachelor,3.6666666666666665,6.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
1101,San Francisco,8.0,67500.0,Research and Development,4.0,3.5,Long,Married,Bachelor,3.0,12.0,True,2.0,2.0,2.0,Highly Likely to Churn,1
1102,Seattle,7.0,60500.0,Human Resources,2.0,4.5,Short,Married,Bachelor,4.0,36.0,True,4.0,1.0,3.0,Moderately Likely to Churn,2
1103,Denver,2.0,51000.0,Customer Service,5.0,4.5,Medium,Married,Bachelor,3.6666666666666665,18.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1104,Seattle,10.0,56500.0,Product Management,2.0,3.0,Short,Married,High School,3.333333333333333,88.0,True,3.0,2.0,2.0,Highly Likely to Churn,1
1105,Seattle,6.0,70000.0,Research and Development,5.0,4.5,Long,Married,Bachelor,3.333333333333333,30.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1106,Los Angeles,7.0,65000.0,Customer Service,5.0,3.5,Medium,Married,High School,3.6666666666666665,56.0,True,4.0,1.0,3.0,Moderately Likely to Churn,2
1107,Atlanta,14.0,77000.0,Marketing,3.0,3.5,Short,Married,Bachelor,3.333333333333333,30.0,True,4.0,6.0,3.0,Highly Likely to Churn,1
1108,Chicago,5.0,64000.0,Quality Assurance,5.0,4.4959821178484605,Short,Married,Bachelor,3.4229357686891397,23.959281964933183,True,4.23641589981954,0.0,1.7743909705889611,Highly Likely to Churn,1
1109,Atlanta,5.0,67000.0,Accounting,2.0,3.5,Short,Married,Master,2.6666666666666665,18.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1110,Scranton,6.0,59500.0,Marketing,5.0,3.5,Medium,Single,Bachelor,2.6666666666666665,30.0,True,0.0,0.0,3.0,Moderately Likely to Churn,2
1111,New York,15.0,69000.0,IT Support,3.0,3.5,Long,Married,High School,4.0,64.0,True,4.0,1.0,3.0,Moderately Likely to Churn,2
1112,New York,5.0,65500.0,Procurement,4.0,4.0,Medium,Divorced,High School,3.333333333333333,88.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1113,Los Angeles,1.0,61000.0,Accounting,2.0,4.0,Medium,Married,Bachelor,3.6666666666666665,24.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1114,Scranton,15.0,62500.0,Sales,4.0,3.5,Medium,Divorced,High School,3.6666666666666665,72.0,True,4.0,0.0,4.0,Slightly Likely to Churn,3
1115,Philadelphia,7.0,79500.0,Sales,4.0,4.0,Medium,Married,Bachelor,4.0,12.0,False,4.0,0.0,3.0,Moderately Likely to Churn,2
1116,New York,6.0,73000.0,Sales,3.0,3.5,Medium,Married,Bachelor,3.6666666666666665,6.0,True,4.0,0.0,2.0,Highly Likely to Churn,1
1117,Los Angeles,6.0,70500.0,Operations,5.0,4.0,Long,Married,Master,4.0,12.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
1118,Boston,6.0,56000.0,Administration,3.0,3.231848754255778,Long,Single,Bachelor,2.9818663001765406,12.608225226466644,True,5.38489867579019,0.0,2.995126720875341,Moderately Likely to Churn,2
1119,San Francisco,4.0,68000.0,Marketing,1.0,3.0,Short,Single,Bachelor,3.6666666666666665,30.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1120,Miami,10.0,83000.0,Sales,3.0,4.0,Medium,Married,Bachelor,3.333333333333333,18.0,True,3.0,1.0,2.0,Highly Likely to Churn,1
1121,Los Angeles,5.0,64500.0,IT Support,2.0,3.5,Medium,Married,High School,3.6666666666666665,32.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
1122,Chicago,11.0,69000.0,Product Management,4.0,3.5,Short,Single,High School,4.0,72.0,True,5.0,3.0,4.0,Slightly Likely to Churn,3
1123,Scranton,15.0,65000.0,Procurement,4.0,4.933899165485029,Short,Single,Bachelor,3.8896542112885366,23.59794665578496,True,4.233075964449165,5.0,2.814749749818136,Moderately Likely to Churn,2
1124,Denver,11.0,64500.0,Quality Assurance,5.0,3.5,Short,Married,Bachelor,3.333333333333333,36.0,True,4.0,0.0,3.0,Highly Likely to Churn,1
1125,Atlanta,27.0,90000.0,Accounting,2.0,4.142501164187526,Short,Divorced,Bachelor,3.8728568288312406,23.61200186411692,False,4.762244556679304,14.0,3.069507681642569,Highly Likely to Churn,1
1126,Denver,5.0,49500.0,Customer Service,2.0,4.0,Short,Divorced,High School,3.333333333333333,30.0,True,4.0,0.0,3.0,Highly Likely to Churn,1
1127,Los Angeles,9.0,75000.0,Sales,2.0,4.0,Medium,Married,Bachelor,3.333333333333333,18.0,False,3.0,2.0,2.0,Highly Likely to Churn,1
1128,San Francisco,7.0,65500.0,Product Management,1.0,3.0,Long,Single,High School,3.333333333333333,56.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1129,New York,10.0,73000.0,Human Resources,4.0,4.0,Medium,Divorced,Bachelor,3.333333333333333,30.0,True,4.0,2.0,3.0,Moderately Likely to Churn,2
1130,Atlanta,3.0,68000.0,Sales,3.0,3.5,Short,Married,Bachelor,3.333333333333333,30.0,True,3.0,0.0,2.0,Highly Likely to Churn,1
1131,Chicago,7.0,62500.0,Customer Service,5.0,3.4043017882519964,Short,Married,Bachelor,2.6823572167315466,29.01681795441744,True,3.4091762417891864,0.0,3.286783741250368,Highly Likely to Churn,1
1132,San Francisco,8.0,78500.0,Accounting,3.0,3.5,Short,Married,Bachelor,3.6666666666666665,30.0,True,4.0,0.0,3.0,Moderately Likely to Churn,2
1133,Scranton,4.0,51500.0,Human Resources,5.0,4.5,Medium,Married,High School,3.6666666666666665,80.0,True,3.0,0.0,3.0,Moderately Likely to Churn,2
